id,transaction_id,date,customer_id,product_id,quantity,total_revenue
13330,TXN-113329,2023-11-27,CUST-7658,PROD-1100,1,706.86
13331,TXN-113330,2023-10-10,CUST-6368,PROD-1029,1,330.47
13332,TXN-113331,2023-11-07,CUST-5694,PROD-1023,4,217.72
13333,TXN-113332,2023-12-13,CUST-5191,PROD-1047,2,678.34
13334,TXN-113333,2023-12-14,CUST-7532,PROD-1000,1,306.57
13335,TXN-113334,2023-10-04,CUST-6366,PROD-1090,5,786.9
13336,TXN-113335,2023-10-09,CUST-6383,PROD-1116,3,1245.09
13337,TXN-113336,2023-12-23,CUST-7335,PROD-1103,3,997.56
13338,TXN-113337,2023-10-25,CUST-6612,PROD-1100,2,1413.72
13339,TXN-113338,2023-12-07,CUST-5615,PROD-1006,2,1305.36
13340,TXN-113339,2023-11-12,CUST-7391,PROD-1029,1,330.47
13341,TXN-113340,2023-11-20,CUST-6810,PROD-1017,1,428.7
13342,TXN-113341,2023-12-23,CUST-6286,PROD-1109,1,670
13343,TXN-113342,2023-10-11,CUST-7294,PROD-1030,4,2748.52
13344,TXN-113343,2023-12-04,CUST-7406,PROD-1004,3,1186.05
13345,TXN-113344,2023-11-05,CUST-7545,PROD-1083,4,2432.88
13346,TXN-113345,2023-12-10,CUST-7649,PROD-1023,1,54.43
13347,TXN-113346,2023-11-17,CUST-7979,PROD-1046,3,1522.47
13348,TXN-113347,2023-11-14,CUST-5421,PROD-1106,4,1760.52
13349,TXN-113348,2023-12-29,CUST-7921,PROD-1029,1,330.47
13350,TXN-113349,2023-11-02,CUST-5698,PROD-1034,3,1204.2
13351,TXN-113350,2023-12-04,CUST-5251,PROD-1002,5,3150.2
13352,TXN-113351,2023-12-23,CUST-7535,PROD-1042,3,601.65
13353,TXN-113352,2023-10-04,CUST-7123,PROD-1060,4,2486.64
13354,TXN-113353,2023-10-24,CUST-6099,PROD-1036,1,492.71
13355,TXN-113354,2023-12-11,CUST-6752,PROD-1081,4,2739.4
13356,TXN-113355,2023-11-20,CUST-5353,PROD-1101,3,643.44
13357,TXN-113356,2023-12-23,CUST-8018,PROD-1114,2,1477.12
13358,TXN-113357,2023-10-19,CUST-8169,PROD-1092,3,340.92
13359,TXN-113358,2023-10-16,CUST-5448,PROD-1039,2,360.66
13360,TXN-113359,2023-11-19,CUST-7038,PROD-1090,4,629.52
13361,TXN-113360,2023-10-14,CUST-5084,PROD-1093,2,1426.78
13362,TXN-113361,2023-10-10,CUST-8473,PROD-1078,4,853.36
13363,TXN-113362,2023-12-03,CUST-5475,PROD-1110,2,1346.86
13364,TXN-113363,2023-11-25,CUST-5618,PROD-1094,4,287.16
13365,TXN-113364,2023-12-26,CUST-7629,PROD-1099,3,1376.94
13366,TXN-113365,2023-10-18,CUST-7268,PROD-1055,5,783.15
13367,TXN-113366,2023-10-01,CUST-6373,PROD-1045,2,398.7
13368,TXN-113367,2023-10-23,CUST-7052,PROD-1042,2,401.1
13369,TXN-113368,2023-10-16,CUST-8297,PROD-1118,3,1694.19
13370,TXN-113369,2023-12-13,CUST-5575,PROD-1092,4,454.56
13371,TXN-113370,2023-10-18,CUST-5321,PROD-1034,4,1605.6
13372,TXN-113371,2023-12-24,CUST-7420,PROD-1101,2,428.96
13373,TXN-113372,2023-12-24,CUST-5373,PROD-1106,3,1320.39
13374,TXN-113373,2023-10-28,CUST-7207,PROD-1045,3,598.05
13375,TXN-113374,2023-11-07,CUST-5870,PROD-1055,1,156.63
13376,TXN-113375,2023-12-26,CUST-5999,PROD-1049,3,2205.9
13377,TXN-113376,2023-12-13,CUST-5110,PROD-1090,1,157.38
13378,TXN-113377,2023-10-30,CUST-7518,PROD-1092,2,227.28
13379,TXN-113378,2023-11-02,CUST-8086,PROD-1070,3,428.58
13380,TXN-113379,2023-11-24,CUST-7747,PROD-1044,2,117.42
13381,TXN-113380,2023-10-01,CUST-8081,PROD-1014,3,155.04
13382,TXN-113381,2023-12-31,CUST-5543,PROD-1103,2,665.04
13383,TXN-113382,2023-10-28,CUST-5101,PROD-1071,4,811
13384,TXN-113383,2023-10-09,CUST-8170,PROD-1010,4,2439.72
13385,TXN-113384,2023-11-21,CUST-8422,PROD-1013,5,2837.4
13386,TXN-113385,2023-10-07,CUST-8173,PROD-1113,4,2161.36
13387,TXN-113386,2023-10-28,CUST-7666,PROD-1115,3,2274.33
13388,TXN-113387,2023-12-08,CUST-7563,PROD-1097,3,1896.06
13389,TXN-113388,2023-11-26,CUST-5120,PROD-1073,1,236.06
13390,TXN-113389,2023-12-04,CUST-5631,PROD-1068,3,2186.25
13391,TXN-113390,2023-11-11,CUST-6592,PROD-1062,2,982.48
13392,TXN-113391,2023-10-02,CUST-8141,PROD-1003,5,2628.2
13393,TXN-113392,2023-10-06,CUST-5987,PROD-1117,1,199.66
13394,TXN-113393,2023-11-10,CUST-5241,PROD-1039,2,360.66
13395,TXN-113394,2023-11-05,CUST-6141,PROD-1083,4,2432.88
13396,TXN-113395,2023-11-27,CUST-6744,PROD-1063,1,261.51
13397,TXN-113396,2023-12-19,CUST-7442,PROD-1049,5,3676.5
13398,TXN-113397,2023-11-26,CUST-7549,PROD-1084,1,392.67
13399,TXN-113398,2023-12-01,CUST-5785,PROD-1103,3,997.56
13400,TXN-113399,2023-10-19,CUST-5762,PROD-1072,1,194.14
13401,TXN-113400,2023-10-22,CUST-5101,PROD-1029,5,1652.35
13402,TXN-113401,2023-12-10,CUST-6011,PROD-1047,4,1356.68
13403,TXN-113402,2023-10-12,CUST-8384,PROD-1116,3,1245.09
13404,TXN-113403,2023-10-29,CUST-5494,PROD-1033,5,1889.6
13405,TXN-113404,2023-12-04,CUST-6679,PROD-1097,1,632.02
13406,TXN-113405,2023-10-20,CUST-8056,PROD-1063,3,784.53
13407,TXN-113406,2023-12-31,CUST-5968,PROD-1044,1,58.71
13408,TXN-113407,2023-12-31,CUST-5213,PROD-1019,3,2390.22
13409,TXN-113408,2023-11-05,CUST-6515,PROD-1041,3,398.94
13410,TXN-113409,2023-12-02,CUST-7226,PROD-1106,2,880.26
13411,TXN-113410,2023-11-01,CUST-5377,PROD-1040,1,475.53
13412,TXN-113411,2023-10-13,CUST-5713,PROD-1073,1,236.06
13413,TXN-113412,2023-12-16,CUST-8031,PROD-1106,5,2200.65
13414,TXN-113413,2023-10-02,CUST-6698,PROD-1039,5,901.65
13415,TXN-113414,2023-11-26,CUST-8067,PROD-1016,2,474.98
13416,TXN-113415,2023-12-15,CUST-8278,PROD-1046,4,2029.96
13417,TXN-113416,2023-11-12,CUST-7101,PROD-1058,1,346.36
13418,TXN-113417,2023-10-17,CUST-6356,PROD-1079,5,2599.9
13419,TXN-113418,2023-10-06,CUST-6032,PROD-1114,1,738.56
13420,TXN-113419,2023-10-01,CUST-7381,PROD-1105,5,3283.15
13421,TXN-113420,2023-11-12,CUST-8136,PROD-1008,1,384.65
13422,TXN-113421,2023-10-14,CUST-8211,PROD-1074,3,626.49
13423,TXN-113422,2023-10-30,CUST-5750,PROD-1117,5,998.3
13424,TXN-113423,2023-12-23,CUST-7199,PROD-1111,5,2864.35
13425,TXN-113424,2023-12-02,CUST-6273,PROD-1112,5,842.2
13426,TXN-113425,2023-11-18,CUST-8441,PROD-1089,2,199.82
13427,TXN-113426,2023-11-11,CUST-6503,PROD-1112,4,673.76
13428,TXN-113427,2023-12-03,CUST-5242,PROD-1116,3,1245.09
13429,TXN-113428,2023-10-20,CUST-8373,PROD-1027,1,692.66
13430,TXN-113429,2023-10-02,CUST-8119,PROD-1079,2,1039.96
13431,TXN-113430,2023-10-01,CUST-5026,PROD-1058,2,692.72
13432,TXN-113431,2023-11-11,CUST-6859,PROD-1116,2,830.06
13433,TXN-113432,2023-11-06,CUST-5057,PROD-1025,5,3948.85
13434,TXN-113433,2023-11-30,CUST-8011,PROD-1051,5,3969.65
13435,TXN-113434,2023-10-06,CUST-5739,PROD-1057,2,440.78
13436,TXN-113435,2023-10-02,CUST-7679,PROD-1018,5,3777.2
13437,TXN-113436,2023-10-11,CUST-5929,PROD-1032,1,75.77
13438,TXN-113437,2023-11-03,CUST-7125,PROD-1014,4,206.72
13439,TXN-113438,2023-12-11,CUST-5389,PROD-1088,2,1305.26
13440,TXN-113439,2023-12-20,CUST-7553,PROD-1009,3,1722.45
13441,TXN-113440,2023-11-07,CUST-6796,PROD-1051,4,3175.72
13442,TXN-113441,2023-12-23,CUST-8166,PROD-1064,5,3288.7
13443,TXN-113442,2023-12-15,CUST-7474,PROD-1048,3,1005.75
13444,TXN-113443,2023-10-27,CUST-7728,PROD-1001,4,877.28
13445,TXN-113444,2023-12-18,CUST-7968,PROD-1062,5,2456.2
13446,TXN-113445,2023-11-04,CUST-5278,PROD-1105,5,3283.15
13447,TXN-113446,2023-10-07,CUST-7937,PROD-1097,1,632.02
13448,TXN-113447,2023-12-29,CUST-6307,PROD-1064,3,1973.22
13449,TXN-113448,2023-10-07,CUST-8451,PROD-1082,4,2962.92
13450,TXN-113449,2023-10-31,CUST-7235,PROD-1056,5,2039.85
13451,TXN-113450,2023-10-04,CUST-7042,PROD-1014,4,206.72
13452,TXN-113451,2023-10-02,CUST-6725,PROD-1004,2,790.7
13453,TXN-113452,2023-10-05,CUST-6101,PROD-1107,3,871.86
13454,TXN-113453,2023-12-24,CUST-6373,PROD-1076,1,46.11
13455,TXN-113454,2023-10-09,CUST-7754,PROD-1111,3,1718.61
13456,TXN-113455,2023-11-28,CUST-5070,PROD-1114,1,738.56
13457,TXN-113456,2023-12-03,CUST-7908,PROD-1012,5,1762.9
13458,TXN-113457,2023-10-12,CUST-6662,PROD-1013,4,2269.92
13459,TXN-113458,2023-11-10,CUST-6258,PROD-1061,1,786.93
13460,TXN-113459,2023-10-11,CUST-7493,PROD-1096,2,918.3
13461,TXN-113460,2023-11-14,CUST-5423,PROD-1029,1,330.47
13462,TXN-113461,2023-10-31,CUST-7197,PROD-1095,2,533.72
13463,TXN-113462,2023-11-15,CUST-6500,PROD-1119,4,2731.48
13464,TXN-113463,2023-11-14,CUST-5677,PROD-1000,2,613.14
13465,TXN-113464,2023-11-19,CUST-6887,PROD-1110,4,2693.72
13466,TXN-113465,2023-11-23,CUST-7499,PROD-1088,5,3263.15
13467,TXN-113466,2023-10-08,CUST-5789,PROD-1005,2,314.26
13468,TXN-113467,2023-12-03,CUST-6583,PROD-1094,4,287.16
13469,TXN-113468,2023-10-08,CUST-7536,PROD-1020,5,2058.75
13470,TXN-113469,2023-12-22,CUST-5294,PROD-1012,2,705.16
13471,TXN-113470,2023-11-10,CUST-7809,PROD-1076,1,46.11
13472,TXN-113471,2023-12-12,CUST-5633,PROD-1005,3,471.39
13473,TXN-113472,2023-11-28,CUST-5474,PROD-1074,4,835.32
13474,TXN-113473,2023-11-05,CUST-6160,PROD-1075,5,2574.55
13475,TXN-113474,2023-12-04,CUST-7901,PROD-1063,2,523.02
13476,TXN-113475,2023-10-13,CUST-7829,PROD-1091,4,762.8
13477,TXN-113476,2023-11-01,CUST-6252,PROD-1003,4,2102.56
13478,TXN-113477,2023-10-15,CUST-6340,PROD-1067,4,2810.12
13479,TXN-113478,2023-11-06,CUST-5872,PROD-1118,3,1694.19
13480,TXN-113479,2023-10-18,CUST-5013,PROD-1061,5,3934.65
13481,TXN-113480,2023-10-07,CUST-6579,PROD-1018,1,755.44
13482,TXN-113481,2023-12-21,CUST-7478,PROD-1003,2,1051.28
13483,TXN-113482,2023-10-11,CUST-5073,PROD-1053,5,3397.55
13484,TXN-113483,2023-12-13,CUST-6908,PROD-1068,2,1457.5
13485,TXN-113484,2023-12-03,CUST-6510,PROD-1034,2,802.8
13486,TXN-113485,2023-12-04,CUST-7481,PROD-1095,3,800.58
13487,TXN-113486,2023-12-15,CUST-7368,PROD-1033,4,1511.68
13488,TXN-113487,2023-10-18,CUST-6448,PROD-1113,3,1621.02
13489,TXN-113488,2023-11-05,CUST-6903,PROD-1054,2,1187.52
13490,TXN-113489,2023-11-13,CUST-6449,PROD-1115,5,3790.55
13491,TXN-113490,2023-11-02,CUST-6642,PROD-1117,1,199.66
13492,TXN-113491,2023-10-20,CUST-7988,PROD-1091,2,381.4
13493,TXN-113492,2023-12-11,CUST-8221,PROD-1042,1,200.55
13494,TXN-113493,2023-12-03,CUST-8090,PROD-1036,5,2463.55
13495,TXN-113494,2023-12-14,CUST-5521,PROD-1086,2,1395.28
13496,TXN-113495,2023-10-16,CUST-6769,PROD-1077,4,1392.48
13497,TXN-113496,2023-11-25,CUST-7202,PROD-1018,2,1510.88
13498,TXN-113497,2023-10-19,CUST-6134,PROD-1101,3,643.44
13499,TXN-113498,2023-12-29,CUST-8299,PROD-1039,3,540.99
13500,TXN-113499,2023-11-19,CUST-7517,PROD-1092,4,454.56
13501,TXN-113500,2023-12-13,CUST-6651,PROD-1059,1,142.33
13502,TXN-113501,2023-11-06,CUST-7242,PROD-1035,4,2120.92
13503,TXN-113502,2023-11-05,CUST-5696,PROD-1080,5,571.7
13504,TXN-113503,2023-12-12,CUST-5555,PROD-1050,4,678.08
13505,TXN-113504,2023-10-23,CUST-7299,PROD-1058,2,692.72
13506,TXN-113505,2023-12-16,CUST-5360,PROD-1063,5,1307.55
13507,TXN-113506,2023-10-31,CUST-7177,PROD-1033,5,1889.6
13508,TXN-113507,2023-11-30,CUST-6732,PROD-1110,1,673.43
13509,TXN-113508,2023-10-23,CUST-6675,PROD-1059,3,426.99
13510,TXN-113509,2023-11-25,CUST-5595,PROD-1011,3,1157.82
13511,TXN-113510,2023-12-20,CUST-8048,PROD-1029,2,660.94
13512,TXN-113511,2023-12-17,CUST-5359,PROD-1038,1,508.59
13513,TXN-113512,2023-10-17,CUST-5581,PROD-1101,2,428.96
13514,TXN-113513,2023-10-12,CUST-8495,PROD-1004,5,1976.75
13515,TXN-113514,2023-11-05,CUST-6337,PROD-1027,3,2077.98
13516,TXN-113515,2023-12-12,CUST-5838,PROD-1040,4,1902.12
13517,TXN-113516,2023-10-05,CUST-7202,PROD-1050,1,169.52
13518,TXN-113517,2023-12-30,CUST-5411,PROD-1105,3,1969.89
13519,TXN-113518,2023-10-10,CUST-7938,PROD-1037,1,256.41
13520,TXN-113519,2023-11-06,CUST-6533,PROD-1002,2,1260.08
13521,TXN-113520,2023-12-22,CUST-7419,PROD-1107,5,1453.1
13522,TXN-113521,2023-10-15,CUST-5027,PROD-1115,3,2274.33
13523,TXN-113522,2023-12-04,CUST-5095,PROD-1056,2,815.94
13524,TXN-113523,2023-12-30,CUST-5746,PROD-1102,4,465.56
13525,TXN-113524,2023-12-19,CUST-6319,PROD-1094,4,287.16
13526,TXN-113525,2023-10-19,CUST-8377,PROD-1096,2,918.3
13527,TXN-113526,2023-11-14,CUST-6196,PROD-1095,4,1067.44
13528,TXN-113527,2023-11-18,CUST-7371,PROD-1066,3,1302.63
13529,TXN-113528,2023-12-12,CUST-5682,PROD-1088,2,1305.26
13530,TXN-113529,2023-11-21,CUST-6921,PROD-1073,1,236.06
13531,TXN-113530,2023-12-18,CUST-5549,PROD-1042,3,601.65
13532,TXN-113531,2023-10-24,CUST-5873,PROD-1063,1,261.51
13533,TXN-113532,2023-12-09,CUST-6963,PROD-1056,2,815.94
13534,TXN-113533,2023-11-15,CUST-7655,PROD-1067,5,3512.65
13535,TXN-113534,2023-11-10,CUST-6521,PROD-1089,5,499.55
13536,TXN-113535,2023-10-19,CUST-8257,PROD-1062,3,1473.72
13537,TXN-113536,2023-10-27,CUST-7124,PROD-1102,3,349.17
13538,TXN-113537,2023-10-01,CUST-6035,PROD-1011,2,771.88
13539,TXN-113538,2023-11-22,CUST-7496,PROD-1061,4,3147.72
13540,TXN-113539,2023-12-30,CUST-5497,PROD-1015,5,2545.55
13541,TXN-113540,2023-12-30,CUST-7807,PROD-1025,3,2369.31
13542,TXN-113541,2023-12-19,CUST-7502,PROD-1044,1,58.71
13543,TXN-113542,2023-10-18,CUST-5009,PROD-1004,1,395.35
13544,TXN-113543,2023-12-10,CUST-7750,PROD-1104,1,292.79
13545,TXN-113544,2023-11-24,CUST-7305,PROD-1088,5,3263.15
13546,TXN-113545,2023-11-11,CUST-6034,PROD-1099,5,2294.9
13547,TXN-113546,2023-11-20,CUST-8014,PROD-1094,3,215.37
13548,TXN-113547,2023-10-06,CUST-7437,PROD-1052,1,118.12
13549,TXN-113548,2023-12-18,CUST-5638,PROD-1114,1,738.56
13550,TXN-113549,2023-12-29,CUST-5246,PROD-1051,2,1587.86
13551,TXN-113550,2023-11-05,CUST-6018,PROD-1049,2,1470.6
13552,TXN-113551,2023-12-03,CUST-7211,PROD-1028,1,637.59
13553,TXN-113552,2023-12-13,CUST-6260,PROD-1085,4,762.16
13554,TXN-113553,2023-11-05,CUST-6343,PROD-1051,4,3175.72
13555,TXN-113554,2023-10-15,CUST-5079,PROD-1045,4,797.4
13556,TXN-113555,2023-10-28,CUST-7524,PROD-1055,2,313.26
13557,TXN-113556,2023-11-14,CUST-6894,PROD-1003,4,2102.56
13558,TXN-113557,2023-11-04,CUST-6632,PROD-1016,5,1187.45
13559,TXN-113558,2023-11-15,CUST-5799,PROD-1072,5,970.7
13560,TXN-113559,2023-10-18,CUST-7343,PROD-1063,2,523.02
13561,TXN-113560,2023-11-22,CUST-6098,PROD-1012,3,1057.74
13562,TXN-113561,2023-12-26,CUST-5094,PROD-1065,1,194.26
13563,TXN-113562,2023-10-20,CUST-8126,PROD-1030,3,2061.39
13564,TXN-113563,2023-10-19,CUST-7046,PROD-1021,3,1944.33
13565,TXN-113564,2023-12-10,CUST-7781,PROD-1109,4,2680
13566,TXN-113565,2023-10-01,CUST-8182,PROD-1005,4,628.52
13567,TXN-113566,2023-12-21,CUST-5143,PROD-1103,2,665.04
13568,TXN-113567,2023-12-19,CUST-8369,PROD-1077,1,348.12
13569,TXN-113568,2023-12-06,CUST-6565,PROD-1089,4,399.64
13570,TXN-113569,2023-11-25,CUST-5484,PROD-1085,2,381.08
13571,TXN-113570,2023-11-06,CUST-7037,PROD-1056,4,1631.88
13572,TXN-113571,2023-10-12,CUST-5858,PROD-1027,1,692.66
13573,TXN-113572,2023-11-23,CUST-7459,PROD-1025,2,1579.54
13574,TXN-113573,2023-10-23,CUST-7769,PROD-1092,3,340.92
13575,TXN-113574,2023-11-28,CUST-5135,PROD-1040,1,475.53
13576,TXN-113575,2023-12-21,CUST-8256,PROD-1030,2,1374.26
13577,TXN-113576,2023-10-10,CUST-7284,PROD-1063,3,784.53
13578,TXN-113577,2023-11-25,CUST-6698,PROD-1118,2,1129.46
13579,TXN-113578,2023-12-27,CUST-5362,PROD-1114,5,3692.8
13580,TXN-113579,2023-10-29,CUST-7541,PROD-1078,1,213.34
13581,TXN-113580,2023-11-20,CUST-6932,PROD-1026,4,2206.68
13582,TXN-113581,2023-11-22,CUST-6278,PROD-1051,4,3175.72
13583,TXN-113582,2023-10-17,CUST-8286,PROD-1009,1,574.15
13584,TXN-113583,2023-10-27,CUST-8424,PROD-1115,4,3032.44
13585,TXN-113584,2023-10-29,CUST-5705,PROD-1080,4,457.36
13586,TXN-113585,2023-11-28,CUST-6922,PROD-1088,5,3263.15
13587,TXN-113586,2023-12-06,CUST-8284,PROD-1113,3,1621.02
13588,TXN-113587,2023-11-12,CUST-7490,PROD-1058,3,1039.08
13589,TXN-113588,2023-12-30,CUST-5228,PROD-1021,5,3240.55
13590,TXN-113589,2023-10-27,CUST-8026,PROD-1091,1,190.7
13591,TXN-113590,2023-11-18,CUST-6469,PROD-1081,4,2739.4
13592,TXN-113591,2023-10-10,CUST-7936,PROD-1030,1,687.13
13593,TXN-113592,2023-12-19,CUST-5201,PROD-1094,2,143.58
13594,TXN-113593,2023-10-04,CUST-5373,PROD-1007,5,2510.35
13595,TXN-113594,2023-11-28,CUST-5045,PROD-1088,1,652.63
13596,TXN-113595,2023-10-03,CUST-6046,PROD-1085,2,381.08
13597,TXN-113596,2023-10-23,CUST-8269,PROD-1067,4,2810.12
13598,TXN-113597,2023-11-24,CUST-7182,PROD-1009,1,574.15
13599,TXN-113598,2023-11-03,CUST-7258,PROD-1060,4,2486.64
13600,TXN-113599,2023-12-18,CUST-6754,PROD-1021,5,3240.55
13601,TXN-113600,2023-11-14,CUST-7805,PROD-1105,4,2626.52
13602,TXN-113601,2023-10-17,CUST-5599,PROD-1037,5,1282.05
13603,TXN-113602,2023-10-13,CUST-8190,PROD-1043,2,341.46
13604,TXN-113603,2023-10-24,CUST-5881,PROD-1067,1,702.53
13605,TXN-113604,2023-11-29,CUST-6548,PROD-1083,1,608.22
13606,TXN-113605,2023-11-13,CUST-6415,PROD-1006,5,3263.4
13607,TXN-113606,2023-11-27,CUST-7943,PROD-1102,3,349.17
13608,TXN-113607,2023-12-02,CUST-6823,PROD-1027,2,1385.32
13609,TXN-113608,2023-10-10,CUST-6848,PROD-1038,4,2034.36
13610,TXN-113609,2023-10-29,CUST-6274,PROD-1020,4,1647
13611,TXN-113610,2023-10-23,CUST-6927,PROD-1015,3,1527.33
13612,TXN-113611,2023-11-15,CUST-7350,PROD-1059,1,142.33
13613,TXN-113612,2023-10-01,CUST-6644,PROD-1108,5,3279.3
13614,TXN-113613,2023-12-31,CUST-5968,PROD-1032,4,303.08
13615,TXN-113614,2023-11-24,CUST-6102,PROD-1022,5,3846.55
13616,TXN-113615,2023-10-17,CUST-6547,PROD-1002,5,3150.2
13617,TXN-113616,2023-12-09,CUST-7266,PROD-1108,3,1967.58
13618,TXN-113617,2023-11-04,CUST-5356,PROD-1096,5,2295.75
13619,TXN-113618,2023-11-27,CUST-7390,PROD-1092,1,113.64
13620,TXN-113619,2023-12-01,CUST-5225,PROD-1062,1,491.24
13621,TXN-113620,2023-12-11,CUST-7901,PROD-1113,3,1621.02
13622,TXN-113621,2023-11-06,CUST-7678,PROD-1106,2,880.26
13623,TXN-113622,2023-11-03,CUST-6685,PROD-1040,2,951.06
13624,TXN-113623,2023-10-07,CUST-5601,PROD-1022,3,2307.93
13625,TXN-113624,2023-12-07,CUST-6013,PROD-1025,5,3948.85
13626,TXN-113625,2023-11-12,CUST-5456,PROD-1118,2,1129.46
13627,TXN-113626,2023-11-18,CUST-5354,PROD-1119,4,2731.48
13628,TXN-113627,2023-12-17,CUST-6697,PROD-1030,3,2061.39
13629,TXN-113628,2023-12-13,CUST-6909,PROD-1103,3,997.56
13630,TXN-113629,2023-11-16,CUST-8230,PROD-1111,2,1145.74
13631,TXN-113630,2023-11-18,CUST-5391,PROD-1040,5,2377.65
13632,TXN-113631,2023-12-27,CUST-5755,PROD-1027,5,3463.3
13633,TXN-113632,2023-11-12,CUST-6637,PROD-1108,3,1967.58
13634,TXN-113633,2023-10-20,CUST-5232,PROD-1015,4,2036.44
13635,TXN-113634,2023-12-06,CUST-6307,PROD-1014,4,206.72
13636,TXN-113635,2023-12-22,CUST-7134,PROD-1078,5,1066.7
13637,TXN-113636,2023-12-06,CUST-7674,PROD-1099,1,458.98
13638,TXN-113637,2023-12-18,CUST-5552,PROD-1031,1,518.16
13639,TXN-113638,2023-12-04,CUST-5550,PROD-1071,3,608.25
13640,TXN-113639,2023-12-12,CUST-7745,PROD-1007,3,1506.21
13641,TXN-113640,2023-12-04,CUST-6218,PROD-1070,3,428.58
13642,TXN-113641,2023-10-17,CUST-6757,PROD-1047,1,339.17
13643,TXN-113642,2023-11-15,CUST-8289,PROD-1020,1,411.75
13644,TXN-113643,2023-10-05,CUST-7411,PROD-1025,2,1579.54
13645,TXN-113644,2023-11-03,CUST-7181,PROD-1049,3,2205.9
13646,TXN-113645,2023-12-12,CUST-5211,PROD-1050,1,169.52
13647,TXN-113646,2023-11-12,CUST-7500,PROD-1037,1,256.41
13648,TXN-113647,2023-12-27,CUST-6491,PROD-1046,3,1522.47
13649,TXN-113648,2023-12-18,CUST-6543,PROD-1068,2,1457.5
13650,TXN-113649,2023-11-14,CUST-7615,PROD-1008,4,1538.6
13651,TXN-113650,2023-11-19,CUST-5737,PROD-1106,3,1320.39
13652,TXN-113651,2023-12-21,CUST-7189,PROD-1110,4,2693.72
13653,TXN-113652,2023-10-14,CUST-6331,PROD-1006,5,3263.4
13654,TXN-113653,2023-12-22,CUST-6267,PROD-1022,5,3846.55
13655,TXN-113654,2023-10-26,CUST-8178,PROD-1103,5,1662.6
13656,TXN-113655,2023-10-06,CUST-6184,PROD-1088,5,3263.15
13657,TXN-113656,2023-10-16,CUST-8287,PROD-1053,4,2718.04
13658,TXN-113657,2023-12-13,CUST-7196,PROD-1002,3,1890.12
13659,TXN-113658,2023-12-31,CUST-7772,PROD-1055,4,626.52
13660,TXN-113659,2023-10-27,CUST-7532,PROD-1080,4,457.36
13661,TXN-113660,2023-12-27,CUST-7177,PROD-1039,4,721.32
13662,TXN-113661,2023-12-05,CUST-7601,PROD-1028,5,3187.95
13663,TXN-113662,2023-10-12,CUST-7873,PROD-1002,2,1260.08
13664,TXN-113663,2023-12-30,CUST-7696,PROD-1017,4,1714.8
13665,TXN-113664,2023-11-23,CUST-8280,PROD-1109,3,2010
13666,TXN-113665,2023-10-15,CUST-7366,PROD-1004,1,395.35
13667,TXN-113666,2023-10-21,CUST-5429,PROD-1096,1,459.15
13668,TXN-113667,2023-11-11,CUST-5793,PROD-1115,2,1516.22
13669,TXN-113668,2023-10-09,CUST-7212,PROD-1050,1,169.52
13670,TXN-113669,2023-11-06,CUST-7853,PROD-1098,2,609.3
13671,TXN-113670,2023-11-02,CUST-6133,PROD-1080,3,343.02
13672,TXN-113671,2023-12-10,CUST-5203,PROD-1091,1,190.7
13673,TXN-113672,2023-10-27,CUST-7579,PROD-1076,2,92.22
13674,TXN-113673,2023-11-08,CUST-6607,PROD-1102,5,581.95
13675,TXN-113674,2023-11-29,CUST-8265,PROD-1020,3,1235.25
13676,TXN-113675,2023-11-29,CUST-5251,PROD-1015,1,509.11
13677,TXN-113676,2023-11-24,CUST-8330,PROD-1020,2,823.5
13678,TXN-113677,2023-11-16,CUST-8107,PROD-1036,2,985.42
13679,TXN-113678,2023-11-11,CUST-7828,PROD-1064,1,657.74
13680,TXN-113679,2023-12-23,CUST-6753,PROD-1053,2,1359.02
13681,TXN-113680,2023-12-16,CUST-6962,PROD-1063,2,523.02
13682,TXN-113681,2023-10-10,CUST-5461,PROD-1071,1,202.75
13683,TXN-113682,2023-12-30,CUST-7501,PROD-1042,4,802.2
13684,TXN-113683,2023-12-15,CUST-5536,PROD-1049,1,735.3
13685,TXN-113684,2023-11-24,CUST-7239,PROD-1098,3,913.95
13686,TXN-113685,2023-10-11,CUST-5934,PROD-1016,1,237.49
13687,TXN-113686,2023-10-22,CUST-5665,PROD-1058,3,1039.08
13688,TXN-113687,2023-11-15,CUST-6894,PROD-1008,2,769.3
13689,TXN-113688,2023-11-04,CUST-5795,PROD-1005,4,628.52
13690,TXN-113689,2023-11-07,CUST-8310,PROD-1015,4,2036.44
13691,TXN-113690,2023-10-30,CUST-7595,PROD-1099,4,1835.92
13692,TXN-113691,2023-10-01,CUST-7123,PROD-1046,1,507.49
13693,TXN-113692,2023-12-29,CUST-8400,PROD-1116,5,2075.15
13694,TXN-113693,2023-11-04,CUST-5184,PROD-1034,4,1605.6
13695,TXN-113694,2023-10-31,CUST-6581,PROD-1038,4,2034.36
13696,TXN-113695,2023-12-22,CUST-8054,PROD-1082,1,740.73
13697,TXN-113696,2023-10-24,CUST-8029,PROD-1016,2,474.98
13698,TXN-113697,2023-10-24,CUST-7049,PROD-1047,3,1017.51
13699,TXN-113698,2023-11-21,CUST-7140,PROD-1093,2,1426.78
13700,TXN-113699,2023-11-30,CUST-6521,PROD-1001,4,877.28
13701,TXN-113700,2023-10-02,CUST-6837,PROD-1089,2,199.82
13702,TXN-113701,2023-10-31,CUST-7351,PROD-1051,4,3175.72
